architecture,experiment_id,s,t,path_id,step_index,q1,q2,q3,q4,q5,q6,d_x,d_y,d_z,position_residual_m,corrector_iterations,correction_norm,step_reductions,rank_jp,rank_jpd,rank_jd_nred,chart_sigma_1,chart_sigma_2,chart_condition,pointing_sigma_1,pointing_sigma_2,pointing_condition,tangent_principal_angle_1,tangent_principal_angle_2,dist_ua_m,dist_ub_m,regular,label
IntersectingPairsAligned6R,ATR_EXP_022,-0.09,-0.03,row_s=-0.090000_-t,1,0.3253134771782226,-0.496956771336222,0.5134420839886327,0.2575166829089533,-0.3550613662936481,0.7,0.21444508426462308,0.8204373818948077,0.5299960454799,1.1102230246251565e-16,18,2.2390970308938748e-05,0,3,5,2,1.0005755079733447,0.9994920253588376,1.0010840332759214,0.731377272543266,0.28969772838497027,2.5246220487147264,0.0017600765303575844,0.009006382528210701,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.09,0.0,-s,3,0.31729925066912973,-0.4849906567596578,0.5037596478739815,0.28197496093049224,-0.3556658007593747,0.7,0.20876773884623523,0.8177028072822534,0.5364495784132487,1.5700924586837752e-16,18,1.2034104147175488e-05,0,3,5,2,0.9998550020887929,0.9995063237457644,1.0003488505622673,0.7404376474169686,0.2772208469323728,2.6709306158262915,0.0009882089025883712,0.005164386042159005,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.09,0.03,row_s=-0.090000_+t,1,0.30898160817183323,-0.4738191150515973,0.49472540286397826,0.306953786971135,-0.3552161850525097,0.7,0.2037838946813195,0.8145769158815748,0.5430806315653087,1.5700924586837752e-16,18,2.1617979303396496e-05,0,3,5,2,1.0005719101667883,0.9995303354453661,1.0010420641420132,0.7507104683838335,0.2634547216862576,2.849485724070028,0.0019001168813477264,0.00872658051956997,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.09,0.06,row_s=-0.090000_+t,2,0.300389067753704,-0.4634595047189318,0.48633790025439705,0.3323718564738483,-0.3537392782156767,0.7,0.1995266571510796,0.8110892648700792,0.549839356083784,1.5700924586837752e-16,18,2.0876644321307057e-05,0,3,5,2,1.0026786770063192,0.99956281833649,1.0031172214618935,0.7619677014631325,0.2487614513389171,3.063045730606443,0.0019705776180275266,0.008451152148223293,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.09,0.09,row_s=-0.090000_+t,3,0.29155242642106843,-0.45391702714025484,0.4785846666279934,0.35814873198279135,-0.3512741935133942,0.7,0.19601700399316785,0.8072727903308945,0.5566758267941172,1.1102230246251565e-16,18,1.995616780612429e-05,0,3,5,2,1.0061145471349204,0.9996011898916349,1.006515955872353,0.7739926192645878,0.23349237161173866,3.3148518468586916,0.002035890564220168,0.00810487344625392,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.09,0.12,row_s=-0.090000_+t,4,0.2825034334212527,-0.44518506397801083,0.4714434063196965,0.38420798376214793,-0.3478699136255215,0.7,0.19326414938398698,0.803162301001042,0.5635417347575916,1.5700924586837752e-16,18,1.8899348658613153e-05,0,3,5,2,,,,,,,0.002095611002217924,0.007704201824309088,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.06,-0.12,row_s=-0.060000_-t,4,0.3586081345786359,-0.5154724441397757,0.5614300371550456,0.18727841106838033,-0.3375414313770688,0.7,0.2456491420978766,0.8140869376354442,0.5262308970004724,2.220446049250313e-16,18,2.2499938285187962e-05,0,3,5,2,,,,,,,0.0015169806251736887,0.009005812524333029,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.06,-0.09,row_s=-0.060000_-t,3,0.35149322241424014,-0.5015065071164174,0.5500472892013906,0.20983441146389464,-0.34150621704388606,0.7,0.23844158568453336,0.8126087515301409,0.5318013042038081,1.5700924586837752e-16,18,2.2848899947166825e-05,0,3,5,2,1.0070663521274326,0.9994731612947182,1.007597193328211,0.7076532623271684,0.3020457866857504,2.342867517180147,0.001594834778001378,0.009160190864105699,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.06,-0.06,row_s=-0.060000_-t,2,0.34402616308048317,-0.4882093659972796,0.5392964056583862,0.23314166823509422,-0.3443944806328708,0.7,0.23180216213790555,0.8106581835646449,0.5376811946198811,1.5700924586837752e-16,18,2.2968872452601264e-05,0,3,5,2,1.0030328473434973,0.9994665408783017,1.0035682099593466,0.713737801077598,0.292750863122663,2.4380382468028485,0.0016722077266137449,0.009227494737936217,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.06,-0.03,row_s=-0.060000_-t,1,0.33622256028151465,-0.4756295920607987,0.5292092526221607,0.2571332563622574,-0.3461912235491486,0.7,0.2257945080931253,0.8082495288819346,0.5438285935633711,1.5700924586837752e-16,18,2.2838872437862297e-05,0,3,5,2,1.0006286965563147,0.9994713963228027,1.001157912310217,0.7216442237155323,0.28147256948621835,2.5638172310459044,0.0017478339727862516,0.009198555963607313,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.06,0.0,-s,2,0.32810337961587444,-0.463807698294466,0.5198069613245729,0.28173302820429996,-0.34689663442826496,0.7,0.220473368516791,0.8054039942890024,0.5501962374991126,2.7194799110210365e-16,18,1.2732472112550142e-05,0,3,5,2,0.9998376759286827,0.9994877465373246,1.0003501087357702,0.7311534783156729,0.26854103231889315,2.722688119584743,0.000977191541002488,0.005448648791253305,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.06,0.03,row_s=-0.060000_+t,1,0.31969411421041305,-0.4527738602043638,0.51109865550755,0.30685883138129977,-0.3465264280283442,0.7,0.21588235402391184,0.8021489829126134,0.5567331662774857,1.1102230246251565e-16,18,2.1987881644380767e-05,0,3,5,2,1.0006243893169056,0.9995142843786514,1.0011106443955868,0.742016811696806,0.25433529688359185,2.9174747696794276,0.001878059520769579,0.008891390098626656,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.06,0.06,row_s=-0.060000_+t,2,0.3110236095333416,-0.44254639638446874,0.5030810917044886,0.33242622881469547,-0.3451109646181758,0.7,0.2120525407798593,0.7985168916349243,0.5633866289880376,1.1102230246251565e-16,18,2.1194873372259334e-05,0,3,5,2,1.002934683718226,0.9995495553028966,1.0033866539156266,0.7539806701876265,0.2392467283038799,3.1514774539777854,0.0019427730864668986,0.008597822519701197,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.06,0.09,row_s=-0.060000_+t,3,0.30212272221812775,-0.4331311899142822,0.49573927211232627,0.3583522020353186,-0.3426932798856137,0.7,0.2090020804866024,0.7945435746292273,0.5701040592450481,1.5700924586837752e-16,18,2.022110812335676e-05,0,3,5,2,1.0067000169732163,0.9995906837865971,1.0071122443435427,0.7668058176731517,0.2236476075867354,3.4286341175179693,0.0020021832437486795,0.008232763806328544,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.06,0.12,row_s=-0.060000_+t,4,0.29302297157406265,-0.42452207547552573,0.48904787236124486,0.3845583969228386,-0.3393263533509276,0.7,0.2067367721141308,0.7902666931144183,0.5768348644194731,1.1102230246251565e-16,18,1.9112366767404065e-05,0,3,5,2,,,,,,,0.002055937063206804,0.007813886544839159,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.03,-0.12,row_s=-0.030000_-t,4,0.37001143444779727,-0.4931310067731411,0.5759727158913034,0.18609581630248395,-0.3284681509839462,0.7,0.2563103859867814,0.8019720041543462,0.5395793644942036,2.7194799110210365e-16,18,2.301143118990636e-05,0,3,5,2,,,,,,,0.0015142107087858822,0.009217185831724544,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.03,-0.09,row_s=-0.030000_-t,3,0.3627496111005763,-0.47935660872104346,0.5647395490813322,0.20876675451791593,-0.33260253296376463,0.7,0.2493446649762638,0.8004561277053681,0.5450662580519934,1.5700924586837752e-16,18,2.3349634787337454e-05,0,3,5,2,1.0077297176795916,0.9994497714577771,1.0082845045926996,0.6959842160631438,0.2944693564054049,2.3635200095488416,0.0015877262197477745,0.009370069656121728,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.03,-0.06,row_s=-0.030000_-t,2,0.35514922153099615,-0.4662357130232272,0.5541857239836954,0.23220258583208486,-0.3356299773705188,0.7,0.24298713014904927,0.7984411278084792,0.5508620698558331,1.1102230246251565e-16,18,2.3447862479578436e-05,0,3,5,2,1.0033141132544412,0.999443983520925,1.0038722827865572,0.702223485057336,0.2847313680150603,2.4662666777908124,0.0016602050397780375,0.009431445996516574,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.03,-0.03,row_s=-0.030000_-t,1,0.3472266398912971,-0.4538186121388257,0.544344174580894,0.2563327687096758,-0.3375371297882847,0.7,0.23730217262030234,0.7959432183731323,0.5569219622132929,1.1102230246251565e-16,18,2.3285222470795402e-05,0,3,5,2,1.0006837219750921,0.9994504209388245,1.0012339792054008,0.7104814502150499,0.27295570468281416,2.602918488333698,0.001730423585008558,0.009392150237385566,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.03,0.0,-s,1,0.33900349827578313,-0.44214743880935947,0.5352360710136634,0.28107746527605143,-0.33832668972230834,0.7,0.23234428668370646,0.7929860231149233,0.5631956139653593,2.7194799110210365e-16,18,1.3448786299873013e-05,0,3,5,2,0.999818878966899,0.999468932866653,1.0003501320438668,0.7205115453109208,0.25951382654502697,2.7763898166940573,0.0009615064551088191,0.005742213573636113,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.03,0.03,row_s=-0.030000_+t,1,0.33050576953520544,-0.4312537916910007,0.5268695436559545,0.3063510203104927,-0.33801764182911226,0.7,0.2281557832059543,0.7895997503309262,0.5696289782542814,1.5700924586837752e-16,18,2.2354429676377885e-05,0,3,5,2,1.0006785540132326,0.9994981209658139,1.0011810257794962,0.73203517887804,0.24482331352271436,2.9900550251727673,0.0018496333107000215,0.009056604864294618,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.03,0.06,row_s=-0.030000_+t,2,0.3217625210225245,-0.4211571658711093,0.5192394288512822,0.332065925744054,-0.336644177025054,0.7,0.22476545759748634,0.7858198388171731,0.5761663561787902,1.5700924586837752e-16,18,2.1509228905877516e-05,0,3,5,2,1.0032013709797656,0.9995362663896505,1.0036668050108413,0.7447706921388646,0.22930635799489163,3.2479286603795616,0.0019079026042449954,0.008744475367028581,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.03,0.09,row_s=-0.030000_+t,3,0.31280452913615864,-0.4118643753292417,0.5123280757892067,0.3581367038671645,-0.33425347034101216,0.7,0.222188366001472,0.7816852555445755,0.5827525128884539,2.482534153247273e-16,18,2.0482162414878948e-05,0,3,5,2,1.007310315664826,0.9995802026158017,1.0077333594931106,0.7584547743804766,0.21335606086647013,3.554878034869415,0.001960689681234195,0.00836038607298941,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,-0.03,0.12,row_s=-0.030000_+t,4,0.3036629197196589,-0.4033699835430607,0.5061070181097631,0.3844832447354657,-0.33090269013866186,0.7,0.22042662575912014,0.7772366929043395,0.5893345619082375,1.9229626863835638e-16,18,1.9322014594775887e-05,0,3,5,2,,,,,,,0.002007737586746499,0.00792324677447292,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.0,-0.12,row_s=+0.000000_-t,4,0.38151935999582814,-0.4702499136082159,0.5898000339715639,0.1844597789381927,-0.31970380093352657,0.7,0.2670597666132863,0.7897850380858298,0.5521944174583999,1.1102230246251565e-16,18,2.3518106106328236e-05,0,3,5,2,,,,,,,0.001507591648023723,0.009429051670092893,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.0,-0.09,row_s=+0.000000_-t,3,0.37410490298524574,-0.4566874226673758,0.5787266479358096,0.20725814084545816,-0.3239937608797296,0.7,0.26033471930020086,0.7882346847802714,0.5575947593335432,3.510833468576701e-16,18,2.384481445790535e-05,0,3,5,2,1.0084174239387649,0.9994261407846614,1.0089964458474583,0.682659432115957,0.2867504478658337,2.38067433615784,0.0015762606482976342,0.009580162544513214,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.0,-0.06,row_s=+0.000000_-t,2,0.366367903422413,-0.4437582379127684,0.5683816709480501,0.23083199956860392,-0.3271446569684559,0.7,0.254260893461339,0.7861567069551634,0.5633018996645184,2.482534153247273e-16,18,2.3920425973561205e-05,0,3,5,2,1.0036051353558717,0.9994212667220331,1.0041862913799715,0.6891347834017659,0.2764935911207829,2.492407800876389,0.0016433056755190425,0.009635188161607718,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.0,-0.03,row_s=+0.000000_-t,1,0.35832551544654145,-0.4315144647127075,0.5587990764909112,0.2551071315851002,-0.32914493735029615,0.7,0.24890332175235105,0.7835693838517679,0.5692680889623153,2.7194799110210365e-16,18,2.3724285637104422e-05,0,3,5,2,1.0007401294609097,0.9994293804536034,1.0013114973733426,0.6978275411734752,0.264149262966497,2.641792497683339,0.001707545481703406,0.009585028812685014,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.0,0.0,-s,0,0.35,-0.42,0.55,0.28,-0.33,0.7,0.24431607121610832,0.780498929255855,0.5754399002293719,0.0,0,0.0,0,3,5,2,0.9997988167449522,0.9994501403895949,1.000348868183881,0.7084589952968495,0.25013575645111213,2.832297970303636,0.0,0.0,0.0000000000000000e+00,0.0000000000000000e+00,True,seed
IntersectingPairsAligned6R,ATR_EXP_022,0.0,0.03,row_s=+0.000000_+t,1,0.3414177238288921,-0.4092480604532155,0.5419914727540684,0.3054215041905635,-0.3297323000823382,0.7,0.24053992487899056,0.7769785447628218,0.5817601615076934,4.002966042486721e-16,18,2.2712776953493057e-05,0,3,5,2,1.0007339263929298,0.9994820735170161,1.0012525015796518,0.7207170375884688,0.23491256562825377,3.0680225030149924,0.0018146227454153812,0.009220240771242533,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.0,0.06,row_s=+0.000000_+t,2,0.3326078468584197,-0.399279558326487,0.5347662922714277,0.3312811888883111,-0.3283800544118833,0.7,0.237601137899711,0.7730469010924551,0.5881702032406221,2.7194799110210365e-16,18,2.1815508217811117e-05,0,3,5,2,1.0034762906810006,0.9995231413105533,1.0039550353634275,0.7342895252550536,0.21893376737929685,3.3539345439706287,0.0018658097226546052,0.008889260035819049,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.0,0.09,row_s=+0.000000_+t,3,0.3236009020912689,-0.39010251839915533,0.5283040433942138,0.35749129734393276,-0.32599475157376884,0.7,0.2355114027081449,0.7687462587234386,0.5946121163356479,1.5700924586837752e-16,18,2.073583254100874e-05,0,3,5,2,1.0079398048340695,0.9995698959324226,1.0083735103825224,0.7488878840847142,0.20261245455585106,3.6961591809662413,0.0019113216036646132,0.008486041418005187,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.0,0.12,row_s=+0.000000_+t,4,0.31442743768431264,-0.3817125433155101,0.5225730304872934,0.3839701830157027,-0.3226378922834321,0.7,0.2342688984637357,0.7641205051950706,0.6010307286262643,1.5700924586837752e-16,18,1.9525517946917737e-05,0,3,5,2,,,,,,,0.001951001681290053,0.008030736129395834,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.03,-0.12,row_s=+0.030000_-t,4,0.3931283914426816,-0.4468230989437652,0.602857153408587,0.18236238445520397,-0.3113049867186511,0.7,0.27782615412917644,0.777583154442304,0.5640718624513611,1.5700924586837752e-16,18,2.40125433187855e-05,0,3,5,2,,,,,,,0.001496744205542601,0.009638945779164212,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.03,-0.09,row_s=+0.030000_-t,3,0.3855557604478787,-0.4334934672827312,0.591956065548696,0.20530194317007852,-0.31573341713889647,0.7,0.2713417641114036,0.7759996458852437,0.5693840502111803,0.0,18,2.4327219342548843e-05,0,3,5,2,1.0091209178096219,0.9994026422506277,1.009724084316116,0.6676073128728993,0.2789052730542295,2.393670458654583,0.0015600965792299277,0.009787965696970147,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.03,-0.06,row_s=+0.030000_-t,2,0.3776792400440851,-0.4207716060153428,0.5818335505565088,0.22902396999221403,-0.3189893675250542,0.7,0.2655543862160196,0.7738585751454844,0.5749989335948664,1.1102230246251565e-16,18,2.4379644178763847e-05,0,3,5,2,1.0039022915583227,0.999398751727867,1.004506249205004,0.6744185008082824,0.26804126234827874,2.516099554597599,0.0016212160458368185,0.00983621275075722,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.03,-0.03,row_s=+0.030000_-t,1,0.36951675956591995,-0.4087115190696951,0.5725245712853905,0.25345055575843745,-0.3210632347665872,0.7,0.2605295549977951,0.7711804200809234,0.5808658284461753,2.7194799110210365e-16,18,2.414956885134594e-05,0,3,5,2,1.0007972119345812,0.9994086138036081,1.0013894198146724,0.6836428443534798,0.25504785060410556,2.68044934601176,0.0016789651326253492,0.009774723913237736,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.03,0.0,+s,1,0.3610911517241378,-0.39735901473096186,0.5640501434427613,0.2784945248606515,-0.32196327922712414,0.7,0.2563207131133147,0.7679941417876651,0.5869281814744539,0.0,18,1.4738059212877653e-05,0,3,5,2,0.9997777227272524,0.9994316759698876,1.0003462435358865,0.6949643615917975,0.24039609292640196,2.890913712996838,0.0009205609542740778,0.006292641519132181,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.03,0.03,row_s=+0.030000_+t,1,0.35242906861301054,-0.38674913445738346,0.5564160944292218,0.30406346123989714,-0.3217155912087527,0.7,0.2529668760984434,0.7643361044489668,0.5931256856963565,1.9229626863835638e-16,18,2.305750004844303e-05,0,3,5,2,1.000789773759371,0.9994664100272717,1.001324070242704,0.7080338479809785,0.22459044060195088,3.1525555855507243,0.0017729320652620053,0.009380028668237016,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.03,0.06,row_s=+0.030000_+t,2,0.3435596098541222,-0.37690446850256654,0.5496130781316374,0.3300641571562127,-0.32036256126512686,0.7,0.25049149850204394,0.7602483794228034,0.5993967056659568,1.1102230246251565e-16,18,2.21090240910396e-05,0,3,5,2,1.0037559375620422,0.9995104006199766,1.004247616572506,0.7225067669148529,0.2081171061861537,3.4716356581884966,0.0018164908937389303,0.009030067801711873,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.03,0.09,row_s=+0.030000_+t,3,0.3345128799430489,-0.3678345588384766,0.5436178291299231,0.35640682137811697,-0.3179601094343847,0.7,0.24890265067320838,0.7557766788124679,0.6056806768017672,2.220446049250313e-16,18,2.0978211651678813e-05,0,3,5,2,1.0085805133793393,0.9995599368201018,1.009024547930497,0.738068687802539,0.1914074009149547,3.8560091421463607,0.0018541788748389733,0.008607796618006317,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.03,0.12,row_s=+0.030000_+t,4,0.32531864677581374,-0.3595363877938816,0.5383953694340886,0.3830085438799719,-0.3145741506574821,0.7,0.24819433576476096,0.7509682268897113,0.6119201695453519,2.482534153247273e-16,18,1.971974804266638e-05,0,3,5,2,,,,,,,0.0018859435314014844,0.008134591620421266,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.06,-0.12,row_s=+0.060000_-t,4,0.404831981486401,-0.4228502489292705,0.6150876846766917,0.17979914062910837,-0.3033313604933428,0.7,0.28853452053011874,0.7654249831031751,0.5752151125483045,1.5700924586837752e-16,18,2.4486390675438074e-05,0,3,5,2,,,,,,,0.0014813065921272623,0.009844057228076105,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
IntersectingPairsAligned6R,ATR_EXP_022,0.06,-0.09,row_s=+0.060000_-t,3,0.3970960652934524,-0.40977452431026923,0.6043740476701601,0.2028948014493003,-0.3078777045394064,0.7,0.28229236799252483,0.7638073790771988,0.580438891392017,3.510833468576701e-16,18,2.4788781859875705e-05,0,3,5,2,1.0098288600552696,0.9993797189396433,1.010455626542745,0.6507861782847011,0.27094149437874654,2.4019435626754655,0.0015389332188891906,0.009990630369499268,0.0000000000000000e+00,0.0000000000000000e+00,True,regular
