q6_rad,position_residual_m,pointing_residual,roll_angle_error_rad,roll_axis_misalignment
3.9968039870670147e+00,3.6398450835061699e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.0142572795869578e+00,3.6252311481465981e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.0317105721069009e+00,3.6103411373994400e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.0491638646268449e+00,3.5951761851966649e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.0666171571467880e+00,3.5797374464080989e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.0840704496667311e+00,3.5640260967534705e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.1015237421866741e+00,3.5480433327128857e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.1189770347066181e+00,3.5317903714357064e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.1364303272265612e+00,3.5152684506478592e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.1538836197465043e+00,3.4984788285575809e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.1713369122664474e+00,3.4814227837595968e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.1887902047863905e+00,3.4641016151377539e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.2062434973063345e+00,3.4465166417661008e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.2236967898262776e+00,3.4286692028084473e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.2411500823462207e+00,3.4105606574163679e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.2586033748661638e+00,3.3921923846257036e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.2760566673861078e+00,3.3735657832515420e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.2935099599060509e+00,3.3546822717816949e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.3109632524259940e+00,3.3355432882686706e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.3284165449459371e+00,3.3161502902201649e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.3458698374658802e+00,3.2965047544880617e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.3633231299858242e+00,3.2766081771559638e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.3807764225057673e+00,3.2564620734252751e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.3982297150257104e+00,3.2360679774997882e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.4156830075456535e+00,3.2154274424688677e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.4331363000655974e+00,3.1945420401891696e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.4505895925855405e+00,3.1734133611649389e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.4680428851054836e+00,3.1520430144268849e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.4854961776254267e+00,3.1304326274096544e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.5029494701453698e+00,3.1085838458278822e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.5204027626653138e+00,3.0864983335508779e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.5378560551852569e+00,3.0641777724759095e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.5553093477052000e+00,3.0416238624001227e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.5727626402251431e+00,3.0188383208910874e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.5902159327450871e+00,2.9958228831560060e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.6076692252650302e+00,2.9725793019095746e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.6251225177849733e+00,2.9491093472404941e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.6425758103049164e+00,2.9254148064766811e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.6600291028248595e+00,2.9014974840491491e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
4.6774823953448035e+00,2.8773592013546023e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.6949356878647466e+00,2.8530017966167255e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.7123889803846897e+00,2.8284271247461888e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.7298422729046328e+00,2.8036370571994023e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.7472955654245768e+00,2.7786334818359876e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.7647488579445199e+00,2.7534183027750146e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.7822021504644630e+00,2.7279934402499935e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.7996554429844061e+00,2.7023608304626402e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.8171087355043491e+00,2.6765224254354323e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.8345620280242931e+00,2.6504801928629473e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.8520153205442362e+00,2.6242361159620288e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.8694686130641793e+00,2.5977921933207332e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
4.8869219055841224e+00,2.5711504387461569e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.9043751981040664e+00,2.5443128811110553e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.9218284906240095e+00,2.5172815641993480e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
4.9392817831439526e+00,2.4900585465504770e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.9567350756638957e+00,2.4626459013026330e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
4.9741883681838388e+00,2.4350457160348813e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.9916416607037828e+00,2.4072600926081916e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.0090949532237259e+00,2.3792911470053635e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.0265482457436690e+00,2.3511410091698919e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.0440015382636121e+00,2.3228118228437577e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.0614548307835561e+00,2.2943057454041821e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.0789081233034992e+00,2.2656249476993299e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.0963614158234423e+00,2.2367716138829864e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.1138147083433854e+00,2.2077479412482330e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.1312680008633285e+00,2.1785561400601072e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.1487212933832724e+00,2.1491984333872931e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.1661745859032155e+00,2.1196770569328192e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.1836278784231586e+00,2.0899942588637942e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.2010811709431017e+00,2.0601522996402156e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.2185344634630457e+00,2.0301534518428140e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.2359877559829888e+00,1.9999999999999980e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.2534410485029319e+00,1.9696942404138679e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.2708943410228750e+00,1.9392384809853478e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.2883476335428181e+00,1.9086350410384333e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.3058009260627621e+00,1.8778862511435623e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.3232542185827052e+00,1.8469944529401344e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.3407075111026483e+00,1.8159619989581880e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
5.3581608036225914e+00,1.7847912524392360e-02,0.0000000000000000e+00,1.3322676295501878e-15,0.0000000000000000e+00
5.3756140961425354e+00,1.7534845871563082e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.3930673886624785e+00,1.7220443872331796e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.4105206811824216e+00,1.6904730469627979e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.4279739737023647e+00,1.6587729706249565e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.4454272662223078e+00,1.6269465723032017e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.4628805587422518e+00,1.5949962757009842e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.4803338512621949e+00,1.5629245139570942e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.4977871437821380e+00,1.5307337294603589e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
5.5152404363020811e+00,1.4984263736636489e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.5326937288220250e+00,1.4660049068971878e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
5.5501470213419681e+00,1.4334717981812000e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.5676003138619112e+00,1.4008295250378690e-02,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
5.5850536063818543e+00,1.3680805733026749e-02,0.0000000000000000e+00,1.3322676295501878e-15,0.0000000000000000e+00
5.6025068989017974e+00,1.3352274369350835e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.6199601914217414e+00,1.3022726178286261e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.6374134839416845e+00,1.2692186256203686e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.6548667764616276e+00,1.2360679774997899e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.6723200689815707e+00,1.2028231980170927e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.6897733615015147e+00,1.1694868188909455e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.7072266540214578e+00,1.1360613788156894e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.7246799465414009e+00,1.1025494232679966e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.7421332390613440e+00,1.0689535043130272e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.7595865315812871e+00,1.0352761804100843e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.7770398241012311e+00,1.0015200162177652e-02,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.7944931166211742e+00,9.6768758239867050e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.8119464091411173e+00,9.3378145542362193e-03,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.8293997016610604e+00,8.9980421737546005e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
5.8468529941810043e+00,8.6575845575241062e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
5.8643062867009474e+00,8.3164676327103729e-03,0.0000000000000000e+00,1.3322676295501878e-15,0.0000000000000000e+00
5.8817595792208905e+00,7.9747173766878902e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
5.8992128717408336e+00,7.6323598150617906e-03,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.9166661642607767e+00,7.2894210196859039e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
5.9341194567807207e+00,6.9459271066772106e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
5.9515727493006638e+00,6.6019042344271023e-03,0.0000000000000000e+00,8.8817841970012523e-16,0.0000000000000000e+00
5.9690260418206069e+00,6.2573786016092443e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
5.9864793343405500e+00,5.9123764451844254e-03,0.0000000000000000e+00,1.3322676295501878e-15,0.0000000000000000e+00
6.0039326268604940e+00,5.5669240384026101e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.0213859193804371e+00,5.2210476888020609e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
6.0388392119003802e+00,4.8747737362059007e-03,0.0000000000000000e+00,1.3322676295501878e-15,0.0000000000000000e+00
6.0562925044203233e+00,4.5281285507162714e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.0737457969402664e+00,4.1811385307061397e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.0911990894602104e+00,3.8338301008089487e-03,0.0000000000000000e+00,1.3322676295501878e-15,0.0000000000000000e+00
6.1086523819801535e+00,3.4862297099063281e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.1261056745000966e+00,3.1383638291138018e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.1435589670200397e+00,2.7902589497650239e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.1610122595399837e+00,2.4419415813942617e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.1784655520599268e+00,2.0934382497177577e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.1959188445798699e+00,1.7447754946134436e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.2133721370998130e+00,1.3959798681000503e-03,0.0000000000000000e+00,1.3322676295501878e-15,0.0000000000000000e+00
6.2308254296197561e+00,1.0470779323149379e-03,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.2482787221397000e+00,6.9809625749133516e-04,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
6.2657320146596431e+00,3.4906141993495867e-04,0.0000000000000000e+00,1.3322676295501878e-15,0.0000000000000000e+00
6.2831853071795862e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,0.0000000000000000e+00
